!	0.00134226057540353
dawned	2.2673320530465e-06
day	0.0015848651050795
daybreak	2.2673320530465e-06
days	0.000569100345314672
dazzled	2.2673320530465e-06
dead	0.000158713243713255
deadline	4.534664106093e-06
deadlines	2.2673320530465e-06
deadly	2.2673320530465e-06
deaf	1.13366602652325e-05
deal	0.000126970594970604
dealer	2.2673320530465e-06
deals	2.2673320530465e-06
dealt	1.13366602652325e-05
dear	2.7207984636558e-05
dearly	6.8019961591395e-06
death	0.000176851900137627
debase	2.2673320530465e-06
debate	4.534664106093e-06
debated	2.2673320530465e-06
debbie	4.534664106093e-06
debt	4.534664106093e-06
debts	4.534664106093e-06
decade	2.2673320530465e-06
decades	4.534664106093e-06
decay	2.2673320530465e-06
deceit	2.2673320530465e-06
deceive	4.534664106093e-06
deceived	4.534664106093e-06
deceiving	2.2673320530465e-06
december	2.2673320530465e-06
decent	6.8019961591395e-06
decide	3.6277312848744e-05
decided	0.000224465873251604
decision	2.7207984636558e-05
declare	1.13366602652325e-05
declared	2.2673320530465e-06
declined	4.534664106093e-06
dedicated	2.2673320530465e-06
deduce	2.2673320530465e-06
deeds	6.8019961591395e-06
deep	3.6277312848744e-05
deeper	2.2673320530465e-06
deepest	2.7207984636558e-05
deeply	1.8138656424372e-05
deer	4.534664106093e-06
defeated	4.534664106093e-06
defend	4.534664106093e-06
defended	2.2673320530465e-06
deficit	2.2673320530465e-06
definite	9.069328212186e-06
degree	9.069328212186e-06
degrees	6.8019961591395e-06
delay	2.04059884774185e-05
delayed	2.94753166896045e-05
delays	4.534664106093e-06
deliberate	2.2673320530465e-06
delicate	4.534664106093e-06
delicious	1.13366602652325e-05
delight	9.069328212186e-06
delighted	2.94753166896045e-05
delightful	4.534664106093e-06
delinquent	2.2673320530465e-06
deliver	4.534664106093e-06
delivered	4.534664106093e-06
deliveries	2.2673320530465e-06
delivery	2.2673320530465e-06
deluge	2.2673320530465e-06
demand	4.534664106093e-06
demanded	3.40099807956975e-05
demands	1.58713243713255e-05
denied	2.7207984636558e-05
denies	6.8019961591395e-06
denmark	2.2673320530465e-06
dentist	3.6277312848744e-05
denture	4.534664106093e-06
dentures	2.2673320530465e-06
deny	9.069328212186e-06
denying	4.534664106093e-06
depart	9.069328212186e-06
departed	4.534664106093e-06
department	9.069328212186e-06
departure	2.7207984636558e-05
depend	2.94753166896045e-05
depended	2.2673320530465e-06
dependent	1.13366602652325e-05
depending	2.2673320530465e-06
depends	4.30793090078835e-05
deposit	9.069328212186e-06
deposited	4.534664106093e-06
depressed	1.13366602652325e-05
depressions	2.2673320530465e-06
deprived	1.8138656424372e-05
depth	2.2673320530465e-06
derive	2.2673320530465e-06
derived	2.2673320530465e-06
described	2.2673320530465e-06
description	1.3603992318279e-05
desert	4.534664106093e-06
deserted	9.069328212186e-06
deserve	2.2673320530465e-06
deservedly	2.2673320530465e-06
deserves	2.2673320530465e-06
design	4.534664106093e-06
designed	4.534664106093e-06
designer	2.2673320530465e-06
desirable	4.534664106093e-06
desire	9.069328212186e-06
desired	1.58713243713255e-05
desires	1.58713243713255e-05
desirous	2.2673320530465e-06
desk	0.000276614510471673
desks	9.069328212186e-06
despair	4.534664106093e-06
despaired	2.2673320530465e-06
despised	2.2673320530465e-06
dessert	6.8019961591395e-06
destination	4.534664106093e-06
destined	2.2673320530465e-06
destroy	2.2673320530465e-06
destroyed	9.069328212186e-06
detail	4.534664106093e-06
detailed	2.2673320530465e-06
detected	2.2673320530465e-06
determination	4.534664106093e-06
determined	1.58713243713255e-05
detroit	2.2673320530465e-06
deviate	2.2673320530465e-06
devil	6.8019961591395e-06
devising	2.2673320530465e-06
devoted	2.04059884774185e-05
devoured	2.2673320530465e-06
dialect	2.2673320530465e-06
diamond	2.2673320530465e-06
diarrhea	4.534664106093e-06
diary	3.40099807956975e-05
dick	2.2673320530465e-06
dictate	2.2673320530465e-06
dictionaries	1.58713243713255e-05
dictionary	0.00036957512464658
did	0.00196124222588522
didn	0.000741417581346206
die	7.93566218566275e-05
died	0.000208594548880278
diet	2.49406525835115e-05
dieting	2.2673320530465e-06
differ	1.13366602652325e-05
difference	4.76139731139765e-05
different	0.000167782571925441
differently	2.2673320530465e-06
differs	1.13366602652325e-05
difficult	0.000410387101601417
difficulties	2.49406525835115e-05
difficulty	4.30793090078835e-05
dig	2.2673320530465e-06
digging	2.2673320530465e-06
dignified	2.2673320530465e-06
dignity	2.2673320530465e-06
dilemma	2.2673320530465e-06
diligence	2.2673320530465e-06
diligent	2.94753166896045e-05
dim	2.2673320530465e-06
dime	2.2673320530465e-06
dimensions	2.2673320530465e-06
dine	1.13366602652325e-05
dined	2.2673320530465e-06
dining	1.3603992318279e-05
dinner	0.000337832475903929
dint	2.2673320530465e-06
diplomat	2.2673320530465e-06
dipped	2.2673320530465e-06
direct	6.8019961591395e-06
directed	2.2673320530465e-06
direction	1.13366602652325e-05
directly	6.8019961591395e-06
director	4.534664106093e-06
dirt	4.534664106093e-06
dirt-cheap	2.2673320530465e-06
dirty	1.3603992318279e-05
disadvantage	2.2673320530465e-06
disadvantages	2.2673320530465e-06
disagree	1.3603992318279e-05
disagreeable	2.2673320530465e-06
disagreed	4.534664106093e-06
disagreement	2.2673320530465e-06
disappear	2.2673320530465e-06
disappeared	9.069328212186e-06
disappoint	6.8019961591395e-06
disappointed	5.4415969273116e-05
disappointing	4.534664106093e-06
disappointment	1.13366602652325e-05
disapproved	4.534664106093e-06
discarded	2.2673320530465e-06
discharge	2.2673320530465e-06
discharges	2.2673320530465e-06
disclose	2.2673320530465e-06
disclosed	2.2673320530465e-06
disco	2.2673320530465e-06
discount	6.8019961591395e-06
discourage	2.2673320530465e-06
discouraged	1.13366602652325e-05
discovered	6.8019961591395e-06
discovery	2.2673320530465e-06
discrimination	2.2673320530465e-06
discuss	2.7207984636558e-05
discussed	3.6277312848744e-05
discussing	9.069328212186e-06
discussion	3.40099807956975e-05
disease	9.069328212186e-06
diseases	2.2673320530465e-06
disguise	2.2673320530465e-06
disguised	4.534664106093e-06
disguising	2.2673320530465e-06
disgusted	9.069328212186e-06
disgusting	2.2673320530465e-06
dish	4.534664106093e-06
dish-washing	2.2673320530465e-06
dishes	1.3603992318279e-05
disillusioned	4.534664106093e-06
dislike	1.58713243713255e-05
disliked	4.534664106093e-06
dislikes	6.8019961591395e-06
dismayed	4.534664106093e-06
dismiss	2.2673320530465e-06
disorder	4.534664106093e-06
dispense	9.069328212186e-06
displeased	4.534664106093e-06
disposal	2.7207984636558e-05
dispose	4.534664106093e-06
disposed	9.069328212186e-06
dispute	4.534664106093e-06
disputed	2.2673320530465e-06
disregarded	2.2673320530465e-06
disrupt	2.2673320530465e-06
dissatisfied	2.2673320530465e-06
dissent	2.2673320530465e-06
distance	3.85446449017905e-05
distances	2.2673320530465e-06
distant	4.534664106093e-06
distinct	2.2673320530465e-06
distinguish	9.069328212186e-06
distorted	2.2673320530465e-06
distract	6.8019961591395e-06
district	4.534664106093e-06
disturb	6.8019961591395e-06
disturbed	1.3603992318279e-05
disturbing	2.2673320530465e-06
dived	2.2673320530465e-06
diver	2.2673320530465e-06
divide	6.8019961591395e-06
divided	1.58713243713255e-05
divides	2.2673320530465e-06
divine	2.2673320530465e-06
divorce	4.534664106093e-06
divorcing	2.2673320530465e-06
dj	2.2673320530465e-06
do	0.0051536457565747
doctor	0.000539625028625067
doctors	2.2673320530465e-05
does	0.000716476928762694
doesn	0.000444397082397114
dog	0.000582704337632951
dogs	5.66833013261625e-05
doing	0.00032422848358565
doll	5.21486372200695e-05
dollar	1.13366602652325e-05
dollars	0.000185921228349813
dolls	6.8019961591395e-06
domestic	2.2673320530465e-06
don	0.00323548283969736
done	0.000389981113123998
door	0.00046026840676844
doorknob	2.2673320530465e-06
doors	1.13366602652325e-05
dorm	4.534664106093e-06
dormitory	2.2673320530465e-06
dose	2.2673320530465e-06
double	2.2673320530465e-05
doubt	0.000113366602652325
doubted	2.2673320530465e-06
doubtful	2.94753166896045e-05
doubting	2.2673320530465e-06
doubtless	2.2673320530465e-06
doubts	9.069328212186e-06
doves	2.2673320530465e-06
down	0.00086838817631681
downfall	2.2673320530465e-06
downstairs	2.49406525835115e-05
downward	2.2673320530465e-06
doze	2.2673320530465e-06
dozed	2.2673320530465e-06
dozens	4.534664106093e-06
dragged	2.2673320530465e-06
drain	4.534664106093e-06
drama	9.069328212186e-06
dramatically	2.2673320530465e-06
dramatist	2.2673320530465e-06
drank	2.04059884774185e-05
draw	1.58713243713255e-05
drawer	6.8019961591395e-06
drawing	1.58713243713255e-05
drawn	1.13366602652325e-05
dread	2.2673320530465e-06
dreadful	4.534664106093e-06
dream	0.000210861880933325
dreamed	1.3603992318279e-05
dreaming	6.8019961591395e-06
dreams	3.1742648742651e-05
dreamt	2.2673320530465e-06
dress	0.00027888184252472
dressed	2.49406525835115e-05
dresses	9.069328212186e-06
dressing	2.2673320530465e-06
drew	1.8138656424372e-05
dried	2.2673320530465e-06
drifted	9.069328212186e-06
drink	0.000326495815638696
drinking	4.76139731139765e-05
drinks	2.7207984636558e-05
drive	0.000217663877092464
driver	3.85446449017905e-05
drives	1.13366602652325e-05
driving	0.000113366602652325
drop	7.48219577505345e-05
dropped	3.1742648742651e-05
dropping	4.534664106093e-06
drops	4.534664106093e-06
drove	2.2673320530465e-05
drowned	1.58713243713255e-05
drowning	2.2673320530465e-06
drowsy	2.2673320530465e-06
drug	2.2673320530465e-06
drum	2.2673320530465e-06
drunk	1.8138656424372e-05
dry	9.069328212186e-06
drying	2.2673320530465e-06
duck	2.2673320530465e-06
due	9.74952782809995e-05
dues	2.2673320530465e-06
dug	2.2673320530465e-06
dull	9.069328212186e-06
dumb	2.2673320530465e-06
dumbfounded	2.2673320530465e-06
during	0.000163247907819348
dutch	2.2673320530465e-06
dutiable	2.2673320530465e-06
duties	2.2673320530465e-06
duty	5.21486372200695e-05
duty-free	2.2673320530465e-06
dwell	2.2673320530465e-06
dwelled	2.2673320530465e-06
dwells	4.534664106093e-06
dying	2.94753166896045e-05
each	0.000267545182259487
eager	3.85446449017905e-05
eagerly	2.2673320530465e-06
eagerness	2.2673320530465e-06
ear	2.04059884774185e-05
earache	2.2673320530465e-06
earlier	7.93566218566275e-05
earliest	1.13366602652325e-05
early	0.000553229020943346
earn	9.069328212186e-06
earned	6.8019961591395e-06
earnest	3.6277312848744e-05
earphones	4.534664106093e-06
ears	4.534664106093e-05
earth	0.000149643915501069
earthly	2.2673320530465e-06
earthquake	4.30793090078835e-05
earthquakes	2.2673320530465e-05
ease	4.30793090078835e-05
eased	2.2673320530465e-06
easier	2.7207984636558e-05
easiest	2.2673320530465e-06
easily	0.000151911247554116
east	4.534664106093e-06
eastern	2.2673320530465e-06
easy	0.000374109788752673
easygoing	2.2673320530465e-06
eat	0.000428525758025789
eaten	6.12179654322555e-05
eater	6.8019961591395e-06
eating	9.29606141749065e-05
eats	2.04059884774185e-05
echoed	2.2673320530465e-06
echoes	4.534664106093e-06
economic	2.2673320530465e-06
economical	9.069328212186e-06
economics	2.2673320530465e-06
economizer	2.2673320530465e-06
economy	1.3603992318279e-05
edge	4.534664106093e-06
edison	2.2673320530465e-06
edition	4.534664106093e-06
educate	2.2673320530465e-06
educated	4.534664106093e-06
education	1.8138656424372e-05
effect	1.13366602652325e-05
effective	2.2673320530465e-06
effort	4.76139731139765e-05
efforts	6.57526295383485e-05
egg	9.069328212186e-06
eggs	3.40099807956975e-05
egypt	1.13366602652325e-05
eh	2.2673320530465e-06
eight	0.00013603992318279
eight-thirty	6.8019961591395e-06
eight-year-old	2.2673320530465e-06
eighteen	2.2673320530465e-06
eighth	6.8019961591395e-06
eighty	2.2673320530465e-06
einstein	2.2673320530465e-06
either	0.000113366602652325
elbow	4.534664106093e-06
elbows	2.2673320530465e-06
elder	1.3603992318279e-05
elderly	2.2673320530465e-06
elected	1.13366602652325e-05
election	4.534664106093e-06
electricity	4.534664106093e-06
elegant	2.2673320530465e-06
elementary	4.534664106093e-06
elevator	4.534664106093e-06
eleven	2.94753166896045e-05
eleventh	2.2673320530465e-06
ellen	6.8019961591395e-06
eloquent	6.8019961591395e-06
else	7.7089289803581e-05
elsewhere	2.2673320530465e-06
eludes	2.2673320530465e-06
embarked	2.2673320530465e-06
embarrassed	1.3603992318279e-05
embarrassing	2.2673320530465e-06
embassy	2.2673320530465e-06
emergency	9.069328212186e-06
emi	4.534664106093e-06
emigrate	2.2673320530465e-06
emily	6.8019961591395e-06
emotional	2.2673320530465e-06
emphasis	2.2673320530465e-06
emphasize	2.2673320530465e-06
employ	9.069328212186e-06
employed	9.069328212186e-06
employees	2.2673320530465e-06
employment	2.2673320530465e-06
empty	4.0811976954837e-05
enables	2.2673320530465e-06
enamored	2.2673320530465e-06
enchanted	2.2673320530465e-06
enclosed	2.2673320530465e-06
encourage	2.2673320530465e-06
encouraged	1.13366602652325e-05
encyclopedic	2.2673320530465e-06
end	0.000274347178418627
endeavored	2.2673320530465e-06
ended	3.40099807956975e-05
endless	2.2673320530465e-06
endowed	2.2673320530465e-06
ends	6.8019961591395e-06
endurance	2.2673320530465e-06
endure	6.8019961591395e-06
enema	2.2673320530465e-06
enemy	4.534664106093e-06
energetic	6.8019961591395e-06
energy	1.13366602652325e-05
engage	4.534664106093e-06
engaged	3.1742648742651e-05
engagement	9.069328212186e-06
engine	3.85446449017905e-05
engineer	1.13366602652325e-05
engineering	4.534664106093e-06
england	9.9762610334046e-05
english	0.00129237927023651
englishman	6.8019961591395e-06
englishmen	2.2673320530465e-06
enjoy	0.000106564606493186
enjoyed	0.000185921228349813
enjoying	4.534664106093e-06
enjoyment	6.8019961591395e-06
enjoys	6.8019961591395e-06
enormous	4.534664106093e-06
enough	0.000482941727298905
enrich	2.2673320530465e-06
ensure	6.8019961591395e-06
enter	7.2554625697488e-05
entered	5.4415969273116e-05
entering	4.534664106093e-06
enterprise	6.8019961591395e-06
entertain	2.2673320530465e-06
entertained	4.534664106093e-06
entertainer	2.2673320530465e-06
entertaining	4.534664106093e-06
enthusiasm	4.534664106093e-06
enthusiastic	2.2673320530465e-06
entire	6.8019961591395e-06
entirely	2.2673320530465e-05
entitled	4.534664106093e-06
entrance	2.94753166896045e-05
entreat	2.2673320530465e-06
entreated	2.2673320530465e-06
entrepreneur	2.2673320530465e-06
entries	2.2673320530465e-06
entrusted	2.2673320530465e-06
envelope	2.2673320530465e-06
envied	2.2673320530465e-06
envious	6.8019961591395e-06
enviously	2.2673320530465e-06
envy	1.3603992318279e-05
epitome	2.2673320530465e-06
equal	2.94753166896045e-05
equivalent	2.2673320530465e-06
ere	2.2673320530465e-06
errand	1.13366602652325e-05
error	1.13366602652325e-05
errors	2.2673320530465e-06
escape	2.04059884774185e-05
escaped	1.3603992318279e-05
escapes	2.2673320530465e-06
escort	2.2673320530465e-06
especially	9.069328212186e-06
essay	9.069328212186e-06
essays	2.2673320530465e-06
essential	4.534664106093e-06
essentially	2.2673320530465e-06
established	2.2673320530465e-06
estate	4.534664106093e-06
esteem	2.2673320530465e-06
estella	2.2673320530465e-06
estimation	2.2673320530465e-06
estranged	2.2673320530465e-06
eta	2.2673320530465e-06
eternity	2.2673320530465e-06
etiquette	2.2673320530465e-06
europe	3.1742648742651e-05
european	2.2673320530465e-06
evaporates	2.2673320530465e-06
even	0.000194990556561999
evening	0.000274347178418627
event	1.58713243713255e-05
events	6.8019961591395e-06
eventually	2.2673320530465e-06
ever	0.000385446449017905
every	0.0009069328212186
everybody	0.000290218502789952
everyday	2.2673320530465e-06
everyone	0.000242604529675976
everything	0.000401317773389231
everywhere	9.069328212186e-06
evidence	4.534664106093e-06
evident	6.8019961591395e-06
evidently	4.534664106093e-06
evil	6.8019961591395e-06
exact	2.2673320530465e-05
exacted	2.2673320530465e-06
exactly	3.40099807956975e-05
exaggerating	2.2673320530465e-06
exam	0.000179119232190674
examination	0.000333297811797836
examinations	6.8019961591395e-06
examine	2.2673320530465e-06
examined	6.8019961591395e-06
examining	2.2673320530465e-06
example	1.8138656424372e-05
examples	4.534664106093e-06
exams	1.3603992318279e-05
exceedingly	2.2673320530465e-06
excellent	1.58713243713255e-05
excels	6.8019961591395e-06
except	3.85446449017905e-05
exception	4.534664106093e-06
exceptions	4.534664106093e-06
excess	9.069328212186e-06
exchange	1.13366602652325e-05
exchanged	9.069328212186e-06
excited	3.85446449017905e-05
exciting	3.1742648742651e-05
exclaimed	2.2673320530465e-06
excluded	4.534664106093e-06
excursion	2.2673320530465e-06
excuse	7.02872936444415e-05
excused	2.04059884774185e-05
excuses	6.8019961591395e-06
excusing	2.2673320530465e-06
execute	9.069328212186e-06
executive	2.2673320530465e-06
exercise	5.21486372200695e-05
exercises	1.13366602652325e-05
exercising	4.534664106093e-06
exert	6.8019961591395e-06
exerted	9.069328212186e-06
exhausted	1.13366602652325e-05
exhibition	6.8019961591395e-06
exhibits	2.2673320530465e-06
exist	1.3603992318279e-05
exists	2.2673320530465e-06
exit	4.534664106093e-06
expect	6.57526295383485e-05
expectation	9.069328212186e-06
expectations	3.6277312848744e-05
expected	7.02872936444415e-05
expecting	1.13366602652325e-05
expects	2.2673320530465e-06
expedition	2.2673320530465e-06
expelled	2.2673320530465e-06
expense	1.58713243713255e-05
expensive	0.000170049903978488
experience	0.00013603992318279
experienced	6.8019961591395e-06
experiences	2.2673320530465e-06
experiment	9.069328212186e-06
expert	2.2673320530465e-06
explain	5.21486372200695e-05
explained	3.85446449017905e-05
explanation	5.8950633379209e-05
explosion	6.8019961591395e-06
expose	2.2673320530465e-06
exposed	6.8019961591395e-06
exposures	2.2673320530465e-06
express	1.58713243713255e-05
expressed	4.534664106093e-06
expresses	2.2673320530465e-06
expressionless	2.2673320530465e-06
extend	6.8019961591395e-06
extended	4.534664106093e-06
extent	2.94753166896045e-05
extinguished	6.8019961591395e-06
extra	4.534664106093e-06
extraordinary	4.534664106093e-06
extreme	2.2673320530465e-06
extremely	9.069328212186e-06
extremes	2.2673320530465e-06
eye	0.000120168598811465
eyes	0.000328763147691743
eyesight	9.069328212186e-06
eyesore	2.2673320530465e-06
eyestrain	2.2673320530465e-06
fabulous	2.2673320530465e-06
face	0.00027207984636558
faced	2.2673320530465e-06
faces	1.58713243713255e-05
facility	4.534664106093e-06
facing	4.534664106093e-06
fact	0.00023353520146379
factory	1.58713243713255e-05
facts	2.2673320530465e-05
fade	2.2673320530465e-06
fail	0.000215396545039418
failed	0.000222198541198557
failing	2.2673320530465e-06
fails	3.6277312848744e-05
failure	0.000117901266758418
faint	2.2673320530465e-06
fair	1.8138656424372e-05
fair-minded	2.2673320530465e-06
fairly	6.8019961591395e-06
faith	1.13366602652325e-05
faithful	6.8019961591395e-06
fall	9.74952782809995e-05
fallen	1.58713243713255e-05
falling	1.8138656424372e-05
falls	2.2673320530465e-06
false	4.76139731139765e-05
fame	1.13366602652325e-05
familiar	6.3485297485302e-05
families	6.8019961591395e-06
family	0.000412654433654463
famous	0.000158713243713255
fan	4.534664106093e-06
fancied	2.2673320530465e-06
fancy	4.30793090078835e-05
fanned	2.2673320530465e-06
fantastic	2.2673320530465e-06
fantasy	2.2673320530465e-06
far	0.000560031017102486
farce	2.2673320530465e-06
fare	9.069328212186e-06
farewell	4.534664106093e-06
farm	1.8138656424372e-05
farmers	2.2673320530465e-06
farming	4.534664106093e-06
farther	2.04059884774185e-05
farthest	2.2673320530465e-06
fascinated	6.8019961591395e-06
fascinating	2.2673320530465e-06
fashion	1.3603992318279e-05
fashionable	2.2673320530465e-06
fashions	4.534664106093e-06
fast	0.000328763147691743
fasten	2.2673320530465e-06
faster	2.49406525835115e-05
fastest	1.13366602652325e-05
fat	1.13366602652325e-05
father	0.00144202318573757
fathers	2.2673320530465e-06
fathom	2.2673320530465e-06
fatigue	2.2673320530465e-06
fatigued	4.534664106093e-06
fatter	4.534664106093e-06
fault	4.76139731139765e-05
faultless	2.2673320530465e-06
faults	2.2673320530465e-05
faulty	2.2673320530465e-06
favor	7.93566218566275e-05
favorable	4.534664106093e-06
favorite	2.49406525835115e-05
favour	2.2673320530465e-06
fax	4.534664106093e-06
fear	4.0811976954837e-05
feared	2.2673320530465e-06
feature	6.8019961591395e-06
february	4.534664106093e-06
fed	2.2673320530465e-05
feed	1.58713243713255e-05
feel	0.000566833013261625
feeling	6.57526295383485e-05
feelings	2.7207984636558e-05
feels	2.2673320530465e-05
feet	3.40099807956975e-05
fell	0.00023353520146379
fellow	1.3603992318279e-05
felt	0.000208594548880278
feminine	2.2673320530465e-06
ferried	4.534664106093e-06
festival	6.8019961591395e-06
fetch	2.2673320530465e-06
fetched	4.534664106093e-06
fever	5.66833013261625e-05
feverish	4.534664106093e-06
few	0.000439862418291021
fewer	9.069328212186e-06
fiasco	2.2673320530465e-06
fibrillating	2.2673320530465e-06
fickle	2.2673320530465e-06
fiction	4.534664106093e-06
fidget	2.2673320530465e-06
field	2.2673320530465e-05
fields	4.534664106093e-06
fifteen	4.534664106093e-06
fifth	9.069328212186e-06
fifties	2.2673320530465e-06
fifty	3.1742648742651e-05
fig	2.2673320530465e-06
fight	1.3603992318279e-05
fighter	4.534664106093e-06
fighting	2.2673320530465e-06
figure	4.30793090078835e-05
figures	2.2673320530465e-06
fill	1.58713243713255e-05
filled	2.2673320530465e-05
film	4.30793090078835e-05
films	6.8019961591395e-06
finally	0.000113366602652325
financial	2.2673320530465e-06
find	0.000310624491267371
finding	1.58713243713255e-05
finds	2.2673320530465e-06
fine	0.000260743186100348
finger	4.534664106093e-06
fingers	4.534664106093e-06
fingertips	2.2673320530465e-06
finish	0.00018818856040286
finished	0.000462535738821486
finishing	1.13366602652325e-05
fire	0.000256208521994255
fired	6.8019961591395e-06
fireman	4.534664106093e-06
fireplace	2.2673320530465e-06
fireproof	2.2673320530465e-06
fires	2.2673320530465e-06
firm	4.534664106093e-06
firmly	4.534664106093e-06
first	0.000532823032465928
first-class	4.534664106093e-06
first-rate	2.2673320530465e-06
first-year	2.2673320530465e-06
fish	0.000219931209145511
fishes	4.534664106093e-06
fishing	0.000129237927023651
fit	3.85446449017905e-05
fits	6.8019961591395e-06
fitted	2.2673320530465e-06
five	0.000444397082397114
five-minute	2.2673320530465e-06
five-year-old	4.534664106093e-06
fix	2.94753166896045e-05
fixed	5.21486372200695e-05
fixing	6.8019961591395e-06
flag	4.534664106093e-06
flames	6.8019961591395e-06
flash	2.2673320530465e-06
flashes	2.2673320530465e-06
flat	1.3603992318279e-05
flattered	2.2673320530465e-06
flattery	2.2673320530465e-06
fled	4.534664106093e-06
flew	1.58713243713255e-05
flies	4.534664106093e-06
flight	3.85446449017905e-05
flinch	2.2673320530465e-06
floods	2.2673320530465e-06
floor	8.6158618015767e-05
floored	2.2673320530465e-06
flouted	2.2673320530465e-06
flower	7.93566218566275e-05
flowers	0.000194990556561999
flown	2.2673320530465e-06
flows	9.069328212186e-06
floyd	2.2673320530465e-06
flu	1.58713243713255e-05
fluent	6.8019961591395e-06
fluently	1.3603992318279e-05
flung	2.2673320530465e-06
flushed	2.2673320530465e-06
fly	1.13366602652325e-05
flying	1.8138656424372e-05
focus	2.2673320530465e-06
focused	2.2673320530465e-06
fog	9.069328212186e-06
folks	2.2673320530465e-06
follow	5.66833013261625e-05
followed	2.7207984636558e-05
following	1.3603992318279e-05
follows	1.58713243713255e-05
folly	4.534664106093e-06
fond	6.57526295383485e-05
fondness	2.2673320530465e-06
food	0.000308357159214324
foods	6.8019961591395e-06
fool	0.000165515239872395
foolish	4.9881305167023e-05
foot	6.12179654322555e-05
football	2.04059884774185e-05
foothold	2.2673320530465e-06
footpath	2.2673320530465e-06
footprints	2.2673320530465e-06
footwork	2.2673320530465e-06
for	0.00800821681136024
forbade	2.2673320530465e-06
forbidden	4.534664106093e-06
force	6.8019961591395e-06
forced	2.7207984636558e-05
ford	2.2673320530465e-06
forecast	9.069328212186e-06
foreign	0.000113366602652325
foreigner	1.8138656424372e-05
foreigners	1.3603992318279e-05
foresee	2.2673320530465e-06
forest	1.58713243713255e-05
foretell	2.2673320530465e-06
forever	2.7207984636558e-05
forfeited	2.2673320530465e-06
forgave	2.2673320530465e-06
forget	0.00022673320530465
forgetful	6.8019961591395e-06
forgets	2.2673320530465e-06
forgetting	9.069328212186e-06
forgive	2.7207984636558e-05
forgot	5.4415969273116e-05
forgotten	1.58713243713255e-05
fork	4.534664106093e-06
formal	6.8019961591395e-06
formerly	2.2673320530465e-06
forms	2.2673320530465e-06
forsake	2.2673320530465e-06
forth	4.534664106093e-06
fortnight	4.534664106093e-06
fortunate	2.04059884774185e-05
fortunately	9.069328212186e-06
fortune	2.94753166896045e-05
forty	1.3603992318279e-05
forty-five	4.534664106093e-06
forty-nine	2.2673320530465e-06
forty-seven	2.2673320530465e-06
forward	0.000158713243713255
fought	4.534664106093e-06
found	0.000516951708094602
foundation	2.2673320530465e-06
founded	6.8019961591395e-06
fountain	4.534664106093e-06
four	0.000129237927023651
four-letter	2.2673320530465e-06
fourth	2.2673320530465e-06
foxed	2.2673320530465e-06
foxes	2.2673320530465e-06
frame	2.2673320530465e-06
france	4.9881305167023e-05
frank	9.069328212186e-06
frankly	1.3603992318279e-05
frantic	2.2673320530465e-06
frantically	2.2673320530465e-06
françois	2.2673320530465e-06
fred	6.8019961591395e-06
free	0.000301555163055185
freedom	1.13366602652325e-05
freely	1.13366602652325e-05
freeway	2.2673320530465e-06
freeze	2.2673320530465e-06
freezing	6.8019961591395e-06
french	0.000301555163055185
frenchman	4.534664106093e-06
frequent	4.534664106093e-06
fresh	3.40099807956975e-05
friday	9.069328212186e-06
friend	0.00054415969273116
friendless	2.2673320530465e-06
friendly	3.1742648742651e-05
friends	0.000578169673526858
friendship	1.13366602652325e-05
frightened	1.58713243713255e-05
frightening	2.2673320530465e-06
from	0.00237843132364578
front	0.000179119232190674
fronts	2.2673320530465e-06
froze	2.2673320530465e-06
frozen	1.13366602652325e-05
fruit	3.1742648742651e-05
fuck-buddies	2.2673320530465e-06
fuckin	2.2673320530465e-06
fujimori	2.2673320530465e-06
fukui	2.2673320530465e-06
fukuoka	2.2673320530465e-06
fulfill	4.534664106093e-06
full	0.000213129212986371
fullest	2.2673320530465e-06
fully	4.534664106093e-06
fumio	2.2673320530465e-06
fun	0.000208594548880278
funds	6.8019961591395e-06
funeral	6.8019961591395e-06
funniest	2.2673320530465e-06
funny	2.7207984636558e-05
fur	2.2673320530465e-06
furnished	1.13366602652325e-05
furniture	2.7207984636558e-05
further	3.40099807956975e-05
fuss	1.13366602652325e-05
fussy	2.2673320530465e-06
futile	2.2673320530465e-06
future	0.000170049903978488
gadded	2.2673320530465e-06
gain	6.8019961591395e-06
gained	6.8019961591395e-06
gaining	2.2673320530465e-06
gains	1.3603992318279e-05
gainsay	2.2673320530465e-06
galore	2.2673320530465e-06
game	0.000351436468222208
games	1.58713243713255e-05
garage	4.534664106093e-06
garden	0.000199525220668092
gardening	2.2673320530465e-06
gas	2.04059884774185e-05
gate	1.8138656424372e-05
gates	2.2673320530465e-06
gather	6.8019961591395e-06
gathered	6.8019961591395e-06
gave	0.000539625028625067
gay	2.2673320530465e-06
gazed	2.2673320530465e-06
gazing	4.534664106093e-06
gear	4.534664106093e-06
gem	2.2673320530465e-06
general	2.2673320530465e-06
generally	6.8019961591395e-06
generation	4.534664106093e-06
generous	1.13366602652325e-05
genius	2.7207984636558e-05
gentle	2.2673320530465e-05
gentleman	4.30793090078835e-05
gentlemen	2.2673320530465e-06
gently	4.534664106093e-06
geometry	2.2673320530465e-06
george	9.069328212186e-06
german	1.58713243713255e-05
germany	6.8019961591395e-06
gesture	2.2673320530465e-06
gestures	4.534664106093e-06
get	0.00193176690919562
gets	0.000167782571925441
getting	0.000385446449017905
ghost	2.2673320530465e-06
